-1.14855022576404168e+05
-3.54547629607468334e+04
1.93455049759774374e+04
4.22470337245704577e+04
5.07398301299640079e+04
5.48380361089368162e+04
5.70130863100291972e+04
5.82692887910552017e+04
5.90330688684322959e+04
5.95355208538895313e+04
5.99620077795445395e+04
6.03836727888950336e+04
6.07573579999390568e+04
6.10847888274236830e+04
6.13893638913720206e+04
6.16847370009354418e+04
6.19488025157677766e+04
6.21847642834104481e+04
6.23878848039500008e+04
6.25611558744387003e+04
6.27033879789620187e+04
6.28309807843832532e+04
6.29760871079132776e+04
6.31521096505229580e+04
6.33640021658782280e+04
6.36406857629145306e+04
6.39863018011005624e+04
6.43374133028780270e+04
6.46265876999575194e+04
6.48091192011557141e+04
6.49103786584985210e+04
6.49708695910615279e+04
6.50139648449018641e+04
6.50505621871432377e+04
6.50830261688032115e+04
6.51111363753416153e+04
6.51353392092448266e+04
6.51557379712131151e+04
6.51723585394715628e+04
6.51855813794620844e+04
6.51959286838775952e+04
6.52038930174735724e+04
6.52099677498405072e+04
6.52145648537983288e+04
6.52180252958449928e+04
6.52206325452568344e+04
6.52225847811555941e+04
6.52240460850169402e+04
6.52251528470176927e+04
6.52259897877184849e+04
6.52266299328511595e+04
